seq_id,sequence_length_aa,cluster_id,cluster_size,sequence_weight,framework_identity_to_nb252,framework_coverage_to_nb252,is_nb252_neighbor
1760,125,483,3,0.3333333333,0.8021978,1.0,True
1761,135,1547,1,1.0,0.79120879,1.0,False
1763,117,1548,2,0.5,0.79120879,0.94505495,False
1764,127,1549,1,1.0,0.73626374,0.98901099,False
1765,118,1550,1,1.0,0.73626374,0.96703297,False
1766,119,1551,1,1.0,0.76923077,0.98901099,False
1767,130,1552,1,1.0,0.85714286,1.0,True
1768,122,1553,1,1.0,0.8021978,1.0,True
1769,127,1554,1,1.0,0.85714286,1.0,True
1770,128,1555,1,1.0,0.76923077,1.0,False
1771,116,1556,1,1.0,0.74725275,1.0,False
1772,127,1557,1,1.0,0.74725275,0.98901099,False
1774,116,23,84,0.0119047619,0.71428571,0.98901099,False
1775,123,1558,1,1.0,0.74725275,1.0,False
1776,125,1559,1,1.0,0.85714286,1.0,True
1777,116,1560,2,0.5,0.69565217,0.98901099,False
1778,126,1561,1,1.0,0.82417582,1.0,True
1779,129,1562,1,1.0,0.7032967,0.98901099,False
1780,123,1563,1,1.0,0.75531915,1.0,False
1781,128,1564,1,1.0,0.82417582,1.0,True
1782,130,1565,1,1.0,0.75824176,1.0,False
1783,126,1566,1,1.0,0.72527473,1.0,False
1784,125,1567,1,1.0,0.85714286,1.0,True
1785,123,1568,1,1.0,0.81318681,0.98901099,True
1786,127,1569,1,1.0,0.81318681,1.0,True
1787,121,1570,1,1.0,0.8021978,1.0,True
1788,120,626,16,0.0625,0.63736264,0.87912088,False
1789,127,1571,1,1.0,0.71428571,0.98901099,False
1790,117,1572,1,1.0,0.7032967,0.98901099,False
1791,120,331,7,0.1428571429,0.78021978,1.0,False
1792,126,1573,1,1.0,0.78021978,0.98901099,False
1793,129,1574,1,1.0,0.82417582,1.0,True
1795,118,1575,1,1.0,0.83516484,1.0,True
1796,127,1576,1,1.0,0.7032967,1.0,False
1797,117,1577,1,1.0,0.73626374,1.0,False
1798,127,1578,1,1.0,0.76923077,1.0,False
1800,131,1579,1,1.0,0.81318681,1.0,True
1801,123,1580,1,1.0,0.81521739,0.97802198,True
1802,121,1581,1,1.0,0.64835165,0.95604396,False
1803,122,919,3,0.3333333333,0.84615385,0.97802198,True
1804,129,1582,1,1.0,0.79120879,0.97802198,False
1805,116,1583,1,1.0,0.74725275,0.97802198,False
1806,126,1584,1,1.0,0.85714286,1.0,True
1808,123,1585,1,1.0,0.8021978,0.98901099,True
1809,119,1586,1,1.0,0.84615385,1.0,True
1810,122,1587,1,1.0,0.81318681,0.98901099,True
1811,134,1588,1,1.0,0.79120879,1.0,False
1812,122,1589,1,1.0,0.82417582,0.97802198,True
1813,133,1590,1,1.0,0.79120879,1.0,False
1814,128,1591,1,1.0,0.74725275,0.98901099,False
1816,132,1592,1,1.0,0.79120879,1.0,False
1817,117,1593,1,1.0,0.7032967,0.87912088,False
1818,127,1594,1,1.0,0.76923077,1.0,False
1819,130,1595,1,1.0,0.83516484,1.0,True
1820,116,23,84,0.0119047619,0.7032967,0.98901099,False
1821,127,1596,1,1.0,0.81318681,1.0,True
1822,128,1597,1,1.0,0.87912088,1.0,True
1823,129,1598,1,1.0,0.72527473,1.0,False
1824,133,1599,1,1.0,0.75824176,1.0,False
1825,127,1600,1,1.0,0.78021978,1.0,False
1826,128,1601,1,1.0,0.83516484,1.0,True
1827,119,1602,1,1.0,0.81318681,1.0,True
1828,122,1603,1,1.0,0.81318681,0.97802198,True
1829,135,1604,1,1.0,0.71428571,1.0,False
1830,110,1605,1,1.0,0.68131868,0.85714286,False
1831,128,1606,1,1.0,0.81318681,1.0,True
1832,117,23,84,0.0119047619,0.73626374,1.0,False
1833,124,1607,1,1.0,0.74725275,1.0,False
1834,124,1608,1,1.0,0.75824176,1.0,False
1835,124,1609,1,1.0,0.81318681,0.98901099,True
1836,125,1610,1,1.0,0.78021978,1.0,False
1837,134,1611,1,1.0,0.74725275,0.98901099,False
1838,118,1612,1,1.0,0.73626374,1.0,False
1839,126,1613,1,1.0,0.74725275,1.0,False
1840,126,1614,1,1.0,0.72527473,0.97802198,False
1841,125,1615,1,1.0,0.79120879,1.0,False
1842,126,1616,1,1.0,0.76923077,1.0,False
1843,116,1617,1,1.0,0.76923077,0.98901099,False
1844,129,1618,1,1.0,0.76923077,1.0,False
1845,126,1619,1,1.0,0.78021978,1.0,False
1846,126,1620,1,1.0,0.76923077,1.0,False
1847,129,1621,1,1.0,0.81318681,1.0,True
1848,120,1622,1,1.0,0.76923077,1.0,False
1849,125,1623,1,1.0,0.73626374,0.98901099,False
1850,129,1624,1,1.0,0.71428571,1.0,False
1851,119,1625,1,1.0,0.67032967,1.0,False
1852,127,1626,1,1.0,0.81318681,1.0,True
1854,127,1627,1,1.0,0.76923077,1.0,False
1855,129,1628,1,1.0,0.76923077,0.98901099,False
1856,121,1629,1,1.0,0.81318681,0.98901099,True
1857,122,1630,1,1.0,0.74725275,1.0,False
1858,126,1631,1,1.0,0.83516484,1.0,True
1859,118,112,14,0.0714285714,0.73626374,1.0,False
1860,131,1632,1,1.0,0.73626374,1.0,False
1861,133,1633,1,1.0,0.84615385,1.0,True
1862,126,1634,1,1.0,0.73626374,1.0,False
1863,124,1635,1,1.0,0.76923077,0.98901099,False
1864,119,1636,1,1.0,0.78021978,1.0,False
1865,121,1637,1,1.0,0.82417582,1.0,True
1866,115,1638,1,1.0,0.78021978,1.0,False
1867,124,1639,1,1.0,0.78021978,0.97802198,False
1868,129,1640,1,1.0,0.78021978,0.98901099,False
1869,116,23,84,0.0119047619,0.72527473,0.98901099,False
1871,129,1641,1,1.0,0.79120879,0.98901099,False
1872,123,1642,1,1.0,0.82417582,1.0,True
1873,129,1643,1,1.0,0.84615385,1.0,True
1874,124,1644,1,1.0,0.76923077,1.0,False
1875,135,1645,1,1.0,0.6875,1.0,False
1876,128,1646,1,1.0,0.82417582,1.0,True
1877,119,1647,1,1.0,0.69230769,1.0,False
1878,121,1648,1,1.0,0.75824176,1.0,False
1879,124,1649,4,0.25,0.83516484,1.0,True
1880,142,1650,1,1.0,0.79120879,1.0,False
1882,123,1651,1,1.0,0.74725275,1.0,False
1885,124,1652,1,1.0,0.72527473,1.0,False
1886,123,1653,1,1.0,0.86813187,0.97802198,True
1887,124,1654,1,1.0,0.82417582,1.0,True
1888,131,1655,1,1.0,0.82417582,1.0,True
1889,118,1656,1,1.0,0.79120879,1.0,False
1890,118,1657,1,1.0,0.75824176,1.0,False
1891,126,1658,1,1.0,0.81318681,0.98901099,True
1892,128,1659,1,1.0,0.76923077,1.0,False
1895,128,1660,1,1.0,0.84615385,1.0,True
1896,117,1661,1,1.0,0.8021978,1.0,True
1897,132,1662,1,1.0,0.8021978,1.0,True
1898,129,1663,1,1.0,0.78021978,1.0,False
1899,128,1664,1,1.0,0.83516484,1.0,True
1900,131,1665,1,1.0,0.78021978,1.0,False
1901,125,1666,1,1.0,0.83516484,1.0,True
1902,116,23,84,0.0119047619,0.71428571,0.98901099,False
1903,124,1667,1,1.0,0.78021978,1.0,False
1904,127,1668,1,1.0,0.72527473,1.0,False
1905,130,942,3,0.3333333333,0.78021978,0.98901099,False
1906,115,1669,1,1.0,0.67021277,1.0,False
1907,124,1670,1,1.0,0.81318681,1.0,True
1908,119,331,7,0.1428571429,0.78021978,0.98901099,False
1909,129,1671,1,1.0,0.71428571,1.0,False
1910,127,1672,1,1.0,0.8021978,1.0,True
1911,131,1673,1,1.0,0.79120879,1.0,False
1912,120,1674,1,1.0,0.68131868,0.97802198,False
1913,125,1675,1,1.0,0.7032967,0.98901099,False
1914,123,1676,1,1.0,0.74725275,0.98901099,False
1915,125,1677,1,1.0,0.72527473,0.98901099,False
1916,111,1678,1,1.0,0.62637363,0.87912088,False
1917,121,1679,2,0.5,0.75824176,1.0,False
1919,126,1680,1,1.0,0.76923077,0.97802198,False
1920,139,1681,1,1.0,0.81318681,1.0,True
1921,129,1682,1,1.0,0.86813187,1.0,True
1922,132,1683,1,1.0,0.75824176,1.0,False
1923,130,1684,1,1.0,0.8021978,0.98901099,True
1924,133,1685,1,1.0,0.84615385,1.0,True
1925,122,1686,1,1.0,0.81318681,0.98901099,True
1927,128,1687,1,1.0,0.76923077,1.0,False
1928,124,1688,1,1.0,0.78021978,0.97802198,False
1929,127,1689,1,1.0,0.73626374,1.0,False
1930,123,1690,1,1.0,0.59782609,0.94505495,False
1931,129,1691,1,1.0,0.79120879,1.0,False
1932,126,1692,1,1.0,0.81318681,1.0,True
1933,123,1693,2,0.5,0.76923077,1.0,False
1934,110,1694,1,1.0,0.79120879,0.98901099,False
1935,132,1695,1,1.0,0.78021978,0.97802198,False
1936,124,1696,1,1.0,0.74725275,1.0,False
1937,126,1697,1,1.0,0.79120879,0.98901099,False
1938,125,1698,1,1.0,0.76923077,0.97802198,False
1939,116,1699,1,1.0,0.75824176,0.98901099,False
1940,116,1700,1,1.0,0.64835165,0.87912088,False
1941,121,1701,1,1.0,0.79120879,0.98901099,False
1942,126,1702,1,1.0,0.82417582,1.0,True
1943,123,1703,1,1.0,0.74725275,1.0,False
1944,133,1704,1,1.0,0.78021978,1.0,False
1945,120,626,16,0.0625,0.63736264,0.87912088,False
1946,122,1705,1,1.0,0.79120879,0.97802198,False
1947,123,1706,1,1.0,0.78021978,1.0,False
1948,137,1707,1,1.0,0.81318681,1.0,True
1949,124,1708,1,1.0,0.84615385,0.98901099,True
1950,119,1709,1,1.0,0.76923077,1.0,False
1951,134,1710,1,1.0,0.84615385,0.98901099,True
1952,127,1711,2,0.5,0.76923077,0.98901099,False
1955,117,1712,1,1.0,0.8021978,0.98901099,True
1956,123,1713,1,1.0,0.82417582,0.98901099,True
1957,126,1714,1,1.0,0.78494624,1.0,False
1958,126,1715,1,1.0,0.84615385,0.98901099,True
1959,116,1716,1,1.0,0.78021978,1.0,False
1960,127,1717,1,1.0,0.75824176,1.0,False
1961,126,1718,1,1.0,0.74725275,1.0,False
1962,127,1719,1,1.0,0.79120879,0.98901099,False
1963,119,1720,1,1.0,0.79120879,0.98901099,False
1965,127,1721,1,1.0,0.8021978,1.0,True
1966,125,1722,1,1.0,0.76923077,1.0,False
1967,126,1723,1,1.0,0.86813187,1.0,True
1968,128,1724,1,1.0,0.86813187,1.0,True
1970,126,1725,1,1.0,0.69230769,1.0,False
1971,125,673,5,0.2,0.69565217,1.0,False
1972,124,1726,1,1.0,0.73626374,0.98901099,False
1973,129,1727,1,1.0,0.89010989,0.98901099,True
1974,117,1728,1,1.0,0.65934066,0.97802198,False
1975,119,1729,1,1.0,0.79120879,0.97802198,False
1977,130,1730,1,1.0,0.81318681,1.0,True
1978,120,1208,2,0.5,0.72527473,0.98901099,False
1979,123,1731,1,1.0,0.83516484,1.0,True
1980,129,1732,1,1.0,0.81318681,1.0,True
1983,124,1733,1,1.0,0.83516484,1.0,True
1984,128,1734,1,1.0,0.81318681,1.0,True
1985,124,1735,1,1.0,0.84615385,1.0,True
1986,130,1736,1,1.0,0.75824176,1.0,False
1987,124,1737,1,1.0,0.69230769,0.98901099,False
1988,128,1738,1,1.0,0.71428571,1.0,False
1989,130,1739,1,1.0,0.79120879,1.0,False
1990,123,1740,1,1.0,0.77419355,1.0,False
1991,126,1741,1,1.0,0.74725275,0.97802198,False
1992,125,1742,1,1.0,0.76923077,1.0,False
1993,115,1743,1,1.0,0.7032967,1.0,False
1994,116,23,84,0.0119047619,0.73626374,0.98901099,False
1995,127,1744,1,1.0,0.79120879,1.0,False
1996,117,1745,1,1.0,0.82417582,0.97802198,True
1997,121,1746,1,1.0,0.76923077,0.97802198,False
1998,120,1747,1,1.0,0.69230769,0.95604396,False
1999,127,1748,1,1.0,0.81318681,1.0,True
2000,114,1749,1,1.0,0.64835165,0.84615385,False
2001,131,1750,1,1.0,0.75268817,1.0,False
2002,124,1751,1,1.0,0.84782609,1.0,True
2003,126,1752,1,1.0,0.83516484,1.0,True
2004,115,1560,2,0.5,0.73626374,0.98901099,False
2005,118,1753,1,1.0,0.78021978,1.0,False
2006,129,1754,1,1.0,0.82417582,1.0,True
2007,122,1755,1,1.0,0.75824176,1.0,False
2008,126,1756,1,1.0,0.78021978,1.0,False
2009,122,932,2,0.5,0.79120879,1.0,False
2010,125,1757,1,1.0,0.73626374,1.0,False
2011,127,1758,1,1.0,0.75824176,0.98901099,False
2012,129,1759,1,1.0,0.79120879,1.0,False
2013,121,1760,1,1.0,0.72527473,1.0,False
2014,125,1761,1,1.0,0.74725275,1.0,False
2015,124,1762,1,1.0,0.81318681,1.0,True
2016,127,1763,1,1.0,0.71428571,1.0,False
2017,123,1764,2,0.5,0.84615385,0.98901099,True
2018,125,1765,1,1.0,0.73626374,1.0,False
2019,126,1766,1,1.0,0.75824176,1.0,False
2020,127,1767,1,1.0,0.85714286,1.0,True
2021,128,1768,1,1.0,0.82417582,1.0,True
2022,119,1769,1,1.0,0.78021978,1.0,False
2023,130,1770,1,1.0,0.87912088,1.0,True
2024,125,1771,1,1.0,0.74725275,0.98901099,False
2025,117,1772,1,1.0,0.78021978,0.98901099,False
2026,118,1773,1,1.0,0.73626374,0.97802198,False
2027,124,1774,1,1.0,0.85714286,0.97802198,True
2028,122,1775,1,1.0,0.76923077,1.0,False
2030,125,1776,1,1.0,0.83516484,1.0,True
2031,116,1777,1,1.0,0.79120879,0.98901099,False
2032,129,1778,1,1.0,0.85714286,1.0,True
2033,115,847,3,0.3333333333,0.68131868,0.98901099,False
2034,123,1779,1,1.0,0.73626374,1.0,False
2036,130,1780,1,1.0,0.82417582,0.98901099,True
2037,116,1781,1,1.0,0.8021978,0.98901099,True
2038,124,1782,1,1.0,0.78021978,0.98901099,False
2039,131,1783,1,1.0,0.79120879,1.0,False
2040,121,1784,1,1.0,0.76923077,1.0,False
2041,128,1785,1,1.0,0.81318681,0.98901099,True
2042,116,1786,1,1.0,0.79120879,0.98901099,False
2043,130,1787,1,1.0,0.78021978,0.98901099,False
2044,125,1788,1,1.0,0.82417582,1.0,True
2045,126,1789,1,1.0,0.75824176,1.0,False
2046,124,1790,1,1.0,0.74725275,0.98901099,False
2047,128,1791,1,1.0,0.73626374,1.0,False
2048,126,351,2,0.5,0.72527473,1.0,False
2049,121,1792,1,1.0,0.73626374,0.97802198,False
2050,124,1793,1,1.0,0.8021978,0.98901099,True
2051,126,1794,1,1.0,0.75824176,0.98901099,False
2052,134,1795,1,1.0,0.84615385,1.0,True
2053,122,1796,1,1.0,0.79120879,0.98901099,False
2054,127,1797,1,1.0,0.85714286,1.0,True
2055,126,292,3,0.3333333333,0.78021978,1.0,False
2056,123,1798,1,1.0,0.8021978,0.98901099,True
2057,133,1799,1,1.0,0.82417582,1.0,True
2059,124,1800,1,1.0,0.83516484,1.0,True
2061,134,1801,1,1.0,0.79120879,1.0,False
2062,124,1802,1,1.0,0.86813187,1.0,True
2063,126,1803,1,1.0,0.8021978,1.0,True
2064,130,1804,1,1.0,0.81318681,1.0,True
2066,126,1805,1,1.0,0.86813187,1.0,True
2067,124,570,2,0.5,0.87912088,1.0,True
2068,123,1806,1,1.0,0.76344086,1.0,False
2069,120,1807,1,1.0,0.71428571,1.0,False
2070,124,1808,1,1.0,0.75824176,1.0,False
2071,123,1809,1,1.0,0.76923077,1.0,False
2072,117,23,84,0.0119047619,0.74725275,1.0,False
2073,127,1810,1,1.0,0.74725275,1.0,False
2074,114,1811,1,1.0,0.8021978,1.0,True
2075,120,1812,1,1.0,0.79120879,0.97802198,False
2076,131,1813,1,1.0,0.78021978,1.0,False
2077,124,1814,1,1.0,0.75824176,1.0,False
2078,124,1815,1,1.0,0.78021978,1.0,False
2079,126,1816,1,1.0,0.78021978,0.98901099,False
2080,125,1817,1,1.0,0.84615385,1.0,True
2081,113,1818,1,1.0,0.76923077,0.98901099,False
2082,130,1819,1,1.0,0.78021978,0.98901099,False
2083,126,1820,1,1.0,0.79120879,1.0,False
2084,115,1821,1,1.0,0.7032967,1.0,False
2085,130,1822,1,1.0,0.83516484,1.0,True
2086,123,1823,1,1.0,0.8021978,0.98901099,True
2087,119,1824,1,1.0,0.81318681,0.98901099,True
2088,132,1825,1,1.0,0.85714286,1.0,True
2089,125,1826,1,1.0,0.82417582,1.0,True
2090,125,1827,1,1.0,0.68131868,0.98901099,False
2091,129,1828,1,1.0,0.86813187,1.0,True
2092,128,1829,1,1.0,0.72527473,1.0,False
2093,128,1830,1,1.0,0.76923077,0.97802198,False
2095,127,1831,1,1.0,0.73626374,0.98901099,False
2096,122,1832,1,1.0,0.74725275,0.97802198,False
2097,124,1833,1,1.0,0.75824176,1.0,False
2098,123,1834,1,1.0,0.8021978,1.0,True
2099,126,1835,1,1.0,0.81318681,1.0,True
2100,122,1836,1,1.0,0.79120879,1.0,False
2101,131,1837,1,1.0,0.84615385,1.0,True
2102,127,1838,1,1.0,0.73626374,1.0,False
2103,127,1474,6,0.1666666667,0.67032967,1.0,False
2104,128,1839,1,1.0,0.75268817,1.0,False
2105,128,1840,1,1.0,0.8021978,0.98901099,True
2106,117,1841,1,1.0,0.7826087,1.0,False
2108,130,1842,1,1.0,0.85714286,1.0,True
2109,118,1843,1,1.0,0.77173913,1.0,False
2110,120,1844,1,1.0,0.81318681,1.0,True
2111,128,1845,1,1.0,0.78021978,0.98901099,False
2112,121,1846,1,1.0,0.82417582,0.97802198,True
2113,125,1847,1,1.0,0.81318681,1.0,True
2114,123,1848,1,1.0,0.76923077,1.0,False
2115,127,1849,1,1.0,0.76923077,1.0,False
2116,130,1850,1,1.0,0.78021978,1.0,False
2117,126,1851,1,1.0,0.75824176,0.98901099,False
2118,125,1852,1,1.0,0.72527473,1.0,False
2119,130,1853,1,1.0,0.75824176,1.0,False
2120,128,1854,1,1.0,0.81318681,1.0,True
2122,129,1855,1,1.0,0.73913043,1.0,False
2123,126,1856,1,1.0,0.83516484,1.0,True
2124,124,1857,1,1.0,0.78021978,1.0,False
2125,129,1858,1,1.0,0.78021978,0.97802198,False
2126,116,1859,1,1.0,0.72527473,0.97802198,False
2127,119,1860,1,1.0,0.64835165,0.87912088,False
2129,118,1861,1,1.0,0.8021978,1.0,True
2131,126,1862,1,1.0,0.82417582,1.0,True
2132,121,1863,1,1.0,0.76923077,0.97802198,False
2133,127,1864,1,1.0,0.73913043,0.98901099,False
2134,118,1865,1,1.0,0.75824176,0.97802198,False
2135,126,1866,1,1.0,0.82417582,1.0,True
2136,119,1867,1,1.0,0.75824176,0.98901099,False
2137,123,1868,1,1.0,0.86813187,1.0,True
2138,129,1869,1,1.0,0.83516484,1.0,True
2139,124,268,2,0.5,0.74725275,1.0,False
2140,128,1870,1,1.0,0.74725275,1.0,False
2142,121,1871,1,1.0,0.72527473,0.98901099,False
2143,118,1872,1,1.0,0.8021978,0.98901099,True
2145,125,1873,1,1.0,0.82417582,1.0,True
2146,124,1874,1,1.0,0.79120879,0.98901099,False
2147,126,1875,1,1.0,0.76923077,1.0,False
2148,124,1876,1,1.0,0.9010989,1.0,True
2150,125,673,5,0.2,0.67391304,1.0,False
2151,129,1877,1,1.0,0.78021978,1.0,False
2154,118,112,14,0.0714285714,0.75824176,1.0,False
2155,122,1878,1,1.0,0.76923077,0.97802198,False
2156,124,1879,1,1.0,0.82417582,1.0,True
2157,121,1880,1,1.0,0.78021978,0.97802198,False
2158,125,1881,1,1.0,0.74725275,1.0,False
2159,126,1882,1,1.0,0.81318681,1.0,True
2160,131,1883,1,1.0,0.83516484,1.0,True
2161,129,1884,1,1.0,0.72043011,1.0,False
2162,116,1885,1,1.0,0.75824176,1.0,False
2163,130,1886,1,1.0,0.86813187,1.0,True
2164,125,1887,1,1.0,0.83516484,1.0,True
2165,124,1888,1,1.0,0.72527473,1.0,False
2166,129,1889,1,1.0,0.78494624,0.98901099,False
2167,125,1890,1,1.0,0.79120879,0.97802198,False
2168,121,1891,1,1.0,0.82417582,1.0,True
2170,126,1892,2,0.5,0.7032967,0.98901099,False
2171,126,1893,1,1.0,0.69230769,1.0,False
2172,115,1894,1,1.0,0.73626374,1.0,False
2173,125,1895,1,1.0,0.75824176,1.0,False
2174,133,1896,1,1.0,0.68131868,0.98901099,False
2175,129,1897,1,1.0,0.78021978,0.98901099,False
2176,117,1898,1,1.0,0.79120879,0.98901099,False
2177,126,1899,1,1.0,0.76923077,0.98901099,False
2178,129,1900,1,1.0,0.75824176,1.0,False
2179,129,1901,1,1.0,0.8021978,0.97802198,True
2180,117,1902,1,1.0,0.71428571,0.98901099,False
2181,125,1903,1,1.0,0.75824176,1.0,False
2182,125,1904,1,1.0,0.8021978,1.0,True
2183,116,23,84,0.0119047619,0.74725275,0.98901099,False
2184,130,1905,1,1.0,0.81318681,1.0,True
2185,121,1906,1,1.0,0.83516484,1.0,True
2186,135,1907,1,1.0,0.81318681,1.0,True
2187,126,1908,1,1.0,0.79120879,1.0,False
2189,118,1909,1,1.0,0.76923077,1.0,False
2190,126,1910,1,1.0,0.84615385,1.0,True
2191,124,1911,1,1.0,0.71428571,0.97802198,False
2192,123,1912,1,1.0,0.81318681,1.0,True
2193,119,1913,1,1.0,0.83516484,1.0,True
2194,127,1914,1,1.0,0.8021978,1.0,True
2195,148,1915,1,1.0,0.82417582,1.0,True
2196,119,1916,1,1.0,0.8021978,0.97802198,True
2197,123,1917,1,1.0,0.76923077,0.98901099,False
2198,124,1918,1,1.0,0.79120879,1.0,False
2199,116,1919,1,1.0,0.81318681,1.0,True
2200,128,1920,1,1.0,0.83516484,1.0,True
2202,124,1921,1,1.0,0.84615385,1.0,True
2203,124,1922,1,1.0,0.85714286,0.98901099,True
2204,126,234,2,0.5,0.71428571,1.0,False
2205,126,1923,1,1.0,0.81318681,1.0,True
2206,119,981,2,0.5,0.75824176,1.0,False
2207,118,1924,1,1.0,0.8021978,0.98901099,True
2208,130,1925,1,1.0,0.81318681,1.0,True
2209,124,1926,1,1.0,0.70967742,0.97802198,False
2210,124,1927,1,1.0,0.79120879,0.98901099,False
2211,126,1928,1,1.0,0.75824176,0.97802198,False
2212,125,1929,1,1.0,0.71428571,1.0,False
2213,127,1930,1,1.0,0.76923077,1.0,False
2214,101,1931,1,1.0,0.53846154,0.9010989,False
2215,124,1932,1,1.0,0.79120879,1.0,False
2216,128,1933,1,1.0,0.76923077,1.0,False
2217,126,1934,1,1.0,0.78021978,1.0,False
2218,120,1935,1,1.0,0.81318681,1.0,True
2219,127,1375,2,0.5,0.70212766,1.0,False
2220,132,1936,1,1.0,0.85714286,1.0,True
2221,131,1937,1,1.0,0.72043011,0.98901099,False
2222,118,1938,1,1.0,0.84615385,0.98901099,True
2223,116,23,84,0.0119047619,0.7032967,0.98901099,False
2224,127,1939,1,1.0,0.68421053,1.0,False
2225,128,1940,1,1.0,0.7311828,1.0,False
2226,124,1941,1,1.0,0.76923077,1.0,False
2227,130,1942,1,1.0,0.8021978,1.0,True
2228,123,1943,1,1.0,0.73626374,0.98901099,False
2229,126,1944,1,1.0,0.85714286,1.0,True
2230,126,1945,1,1.0,0.75824176,1.0,False
2231,125,1946,1,1.0,0.73626374,1.0,False
2232,120,1947,1,1.0,0.73626374,1.0,False
2233,130,1948,1,1.0,0.82417582,1.0,True
2234,125,1949,1,1.0,0.78021978,1.0,False
2235,128,1950,1,1.0,0.75824176,0.98901099,False
2236,126,1951,1,1.0,0.78021978,0.98901099,False
2237,132,1952,1,1.0,0.75824176,0.98901099,False
2238,127,1474,6,0.1666666667,0.62637363,1.0,False
2239,118,1953,1,1.0,0.68131868,1.0,False
2240,117,1954,1,1.0,0.71428571,1.0,False
2241,125,1955,1,1.0,0.81318681,1.0,True
2242,117,1956,1,1.0,0.8021978,0.98901099,True
2243,126,292,3,0.3333333333,0.79120879,1.0,False
2244,125,1957,1,1.0,0.84615385,0.98901099,True
2245,133,1958,1,1.0,0.81318681,1.0,True
2246,124,1959,1,1.0,0.82417582,1.0,True
2247,124,1960,1,1.0,0.71428571,1.0,False
2248,129,1961,1,1.0,0.79120879,1.0,False
2249,122,1962,1,1.0,0.65934066,1.0,False
2250,130,1963,1,1.0,0.78021978,0.98901099,False
2251,128,1964,1,1.0,0.76923077,1.0,False
2252,116,112,14,0.0714285714,0.72527473,0.97802198,False
2253,122,1965,1,1.0,0.79120879,1.0,False
2254,121,1966,1,1.0,0.72527473,1.0,False
2255,115,1967,1,1.0,0.75824176,0.97802198,False
2257,125,1968,1,1.0,0.73626374,1.0,False
2258,133,1969,1,1.0,0.76344086,1.0,False
2260,125,1970,1,1.0,0.74725275,0.97802198,False
2261,126,1971,1,1.0,0.79120879,0.98901099,False
2262,128,1972,1,1.0,0.75824176,1.0,False
2263,122,271,3,0.3333333333,0.8021978,0.98901099,True
2264,126,1973,1,1.0,0.84615385,1.0,True
2265,124,1974,1,1.0,0.81318681,1.0,True
2266,125,1975,1,1.0,0.71276596,0.97802198,False
2267,118,1976,1,1.0,0.72527473,0.97802198,False
2268,123,1977,1,1.0,0.83516484,1.0,True
2269,123,1978,1,1.0,0.74725275,1.0,False
2270,119,1979,1,1.0,0.82417582,1.0,True
2271,124,1980,1,1.0,0.84615385,1.0,True
2273,124,1981,1,1.0,0.85714286,1.0,True
2275,122,1982,1,1.0,0.73626374,0.98901099,False
2276,130,1983,1,1.0,0.78021978,1.0,False
2277,126,1984,1,1.0,0.82417582,0.98901099,True
2278,131,1985,1,1.0,0.80434783,1.0,True
2279,125,1986,1,1.0,0.85714286,1.0,True
2281,127,1987,1,1.0,0.8021978,0.98901099,True
2282,119,1988,1,1.0,0.78021978,1.0,False
2283,129,1989,1,1.0,0.74725275,1.0,False
2284,132,1990,1,1.0,0.83516484,1.0,True
2285,125,1991,1,1.0,0.75824176,1.0,False
2286,128,1992,1,1.0,0.82417582,1.0,True
2287,123,1164,3,0.3333333333,0.79120879,1.0,False
2288,122,1993,1,1.0,0.78021978,1.0,False
2289,128,350,2,0.5,0.71428571,1.0,False
2290,124,487,2,0.5,0.79120879,1.0,False
2291,127,1994,1,1.0,0.79120879,1.0,False
2292,127,1995,1,1.0,0.79120879,1.0,False
2293,128,1996,2,0.5,0.83516484,0.98901099,True
2294,119,1997,1,1.0,0.84615385,1.0,True
2295,126,1998,1,1.0,0.81318681,1.0,True
2296,124,1999,1,1.0,0.64130435,0.98901099,False
2297,125,2000,1,1.0,0.71428571,1.0,False
2298,126,2001,1,1.0,0.76086957,1.0,False
2299,122,2002,1,1.0,0.78021978,0.97802198,False
2300,118,2003,1,1.0,0.74725275,1.0,False
2301,113,2004,2,0.5,0.74725275,0.97802198,False
2304,116,23,84,0.0119047619,0.69230769,0.98901099,False
2305,124,2005,1,1.0,0.84615385,1.0,True
2306,116,23,84,0.0119047619,0.73626374,0.98901099,False
2307,126,2006,1,1.0,0.82417582,0.98901099,True
2309,126,2007,1,1.0,0.78021978,0.98901099,False
2310,117,112,14,0.0714285714,0.75824176,0.98901099,False
2312,119,2008,1,1.0,0.79120879,1.0,False
2313,124,2009,1,1.0,0.81318681,1.0,True
2314,126,2010,1,1.0,0.84615385,1.0,True
2315,123,2011,1,1.0,0.8021978,1.0,True
2316,113,2012,1,1.0,0.79120879,0.98901099,False
2317,132,2013,1,1.0,0.8021978,1.0,True
2318,118,2014,1,1.0,0.78021978,0.97802198,False
2319,125,2015,1,1.0,0.82417582,1.0,True
2320,129,2016,1,1.0,0.83516484,1.0,True
2321,126,2017,1,1.0,0.83516484,1.0,True
2322,127,2018,1,1.0,0.79120879,1.0,False
2323,119,2019,1,1.0,0.8021978,0.98901099,True
2324,124,2020,1,1.0,0.77659574,1.0,False
2325,119,2021,1,1.0,0.78021978,1.0,False
2326,125,2022,1,1.0,0.86813187,1.0,True
2327,121,2023,1,1.0,0.75824176,0.97802198,False
2328,129,2024,1,1.0,0.82417582,1.0,True
